Mouse_ID,HI,HI_Level,Year,Date,Plate,Tested_by,Machine,Measurements,Ct_mean_ABI,Ct_1_Ep,Ct_1_Ep_Real_Pred,Ct_1_Ep_Real_Check,Ct_2_Ep,Ct_2_Ep_Real_Pred,Ct_2_Ep_Real_Check,Ct_mean_Ep,Ct_Ep_Consistent,Ct_1_ABI,Ct_2_ABI,Ct_3_ABI,Ct_mean_1_ABI,Ct_4_ABI,Ct_5_ABI,Ct_6_ABI,Ct_mean_2_ABI,Ct_7_ABI,Ct_8_ABI,Ct_9_ABI,Ct_mean_3_ABI,Ct_mean,Consistent,StDev,Transect,Latitude,Longitude,Sex,Oocyst_Predict,Oocyst_Level
AA_0550,0.05,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7369,13.66,M,0,OP = 0
AA_0551,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7369,13.66,F,0,OP = 0
AA_0552,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7369,13.66,F,0,OP = 0
AA_0553,0.89,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,34.06,TRUE,FALSE,34.88,TRUE,FALSE,34.47,34.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.47,NA,0.33,HZ_BR,52.8328,14.0908,M,312,OP < 10^3
AA_0554,0.88,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,30.65,TRUE,TRUE,30.93,TRUE,TRUE,30.79,30.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.79,NA,0.11,HZ_BR,52.8328,14.0908,F,3777,OP < 10^4
AA_0556,0.65,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.8328,14.0908,M,0,OP = 0
AA_0557,0.95,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,33.83,TRUE,FALSE,34.25,TRUE,FALSE,34.04,34.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.04,NA,0.17,HZ_BR,52.8328,14.0908,M,418,OP < 10^3
AA_0558,0.79,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.8367,14.1189,M,0,OP = 0
AA_0559,0.86,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,34.1,TRUE,FALSE,35.16,TRUE,FALSE,34.63,34.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.63,NA,0.43,HZ_BR,52.3975,14.0678,F,280,OP < 10^3
AA_0560,0.88,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.3975,14.0678,F,0,OP = 0
AA_0561,0.87,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.3975,14.0678,F,0,OP = 0
AA_0562,0.15,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7369,13.66,M,0,OP = 0
AA_0564,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7369,13.66,F,0,OP = 0
AA_0565,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7369,13.66,M,0,OP = 0
AA_0566,0.08,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,36.85,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18.43,HZ_BR,52.7369,13.66,F,0,OP = 0
AA_0567,0.05,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,18.89,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.45,HZ_BR,52.7369,13.66,M,0,OP = 0
AA_0568,0.1,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7369,13.66,M,0,OP = 0
AA_0569,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,39.43,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19.72,HZ_BR,52.7369,13.66,M,0,OP = 0
AA_0570,0.11,HI < 0.25,2018,18.06.21,7,YVT-Tes,Eppendorf + new ABI,2,0,36.39,TRUE,FALSE,16.76,FALSE,FALSE,26.575,26.575,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,FALSE,14.79,HZ_BR,52.9936,13.3047,M,0,OP = 0
AA_0571,0.1,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,30.77,TRUE,FALSE,31.15,TRUE,FALSE,30.96,30.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.96,NA,0.16,HZ_BR,52.9936,13.3047,M,3366,OP < 10^4
AA_0572,0.04,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9936,13.3047,F,0,OP = 0
AA_0573,0.95,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9308,14.0736,M,0,OP = 0
AA_0574,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7269,12.6278,M,0,OP = 0
AA_0575,0.78,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9308,14.0736,F,0,OP = 0
AA_0576,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7269,12.6278,F,0,OP = 0
AA_0577,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7269,12.6278,F,0,OP = 0
AA_0578,0.56,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,29.2,TRUE,TRUE,29.3,TRUE,TRUE,29.25,29.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.25,NA,0.04,HZ_BR,52.2125,14.0922,F,10716,OP < 10^5
AA_0578,0.56,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2125,14.0922,F,0,OP = 0
AA_0579,0.95,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,35.47,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,17.74,HZ_BR,52.2125,14.0922,M,0,OP = 0
AA_0580,0.75,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,34.38,TRUE,FALSE,34.05,TRUE,FALSE,34.21,34.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.21,NA,0.13,HZ_BR,52.2125,14.0922,M,373,OP < 10^3
AA_0581,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7269,12.6278,M,0,OP = 0
AA_0582,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7269,12.6278,F,0,OP = 0
AA_0583,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7269,12.6278,M,0,OP = 0
AA_0584,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7269,12.6278,M,0,OP = 0
AA_0585,0.04,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,34.62,TRUE,FALSE,34.59,TRUE,FALSE,34.6,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.6,NA,0.01,HZ_BR,52.9936,13.3047,F,286,OP < 10^3
AA_0586,0.61,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2125,14.0922,M,0,OP = 0
AA_0587,0.68,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2125,14.0922,F,0,OP = 0
AA_0588,0.67,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2125,14.0922,M,0,OP = 0
AA_0589,0.55,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,32.26,TRUE,FALSE,32.55,TRUE,FALSE,32.4,32.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.4,NA,0.12,HZ_BR,52.2125,14.0922,M,1269,OP < 10^4
AA_0590,0.71,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2125,14.0922,F,0,OP = 0
AA_0591,0.61,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2125,14.0922,M,0,OP = 0
AA_0592,0.88,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9456,14.1011,F,0,OP = 0
AA_0593,0.92,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.8169,14.0747,F,0,OP = 0
AA_0594,0.83,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0336,14.0806,M,0,OP = 0
AA_0595,0.84,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0336,14.0806,M,0,OP = 0
AA_0596,0.9,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9906,14.0744,M,0,OP = 0
AA_0597,0.81,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,22.55,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,11.28,HZ_BR,53.0336,14.0806,F,0,OP = 0
AA_0598,0.82,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0336,14.0806,M,0,OP = 0
AA_0599,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6308,12.4558,M,0,OP = 0
AA_0600,0.04,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6308,12.4558,F,0,OP = 0
AA_0601,0.86,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,33.02,TRUE,FALSE,32.66,TRUE,FALSE,32.84,32.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.84,NA,0.15,HZ_BR,53.0989,13.9631,M,942,OP < 10^3
AA_0601,0.86,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,32.57,TRUE,FALSE,34.23,TRUE,FALSE,33.4,33.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.4,NA,0.68,HZ_BR,53.0989,13.9631,M,645,OP < 10^3
AA_0602,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0689,13.0992,M,0,OP = 0
AA_0603,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6308,12.4558,F,0,OP = 0
AA_0604,0.2,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2594,13.7306,M,0,OP = 0
AA_0605,0.82,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0336,14.0806,M,0,OP = 0
AA_0606,0.81,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0336,14.0806,F,0,OP = 0
AA_0607,0.75,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9906,14.0744,M,0,OP = 0
AA_0608,0.83,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9906,14.0744,M,0,OP = 0
AA_0609,0.16,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2594,13.7306,F,0,OP = 0
AA_0610,0.7,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0336,14.0806,F,0,OP = 0
AA_0612,0.78,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0336,14.0806,F,0,OP = 0
AA_0613,0.04,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6308,12.4558,F,0,OP = 0
AA_0614,0.04,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,19.14,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.57,HZ_BR,52.6308,12.4558,F,0,OP = 0
AA_0615,0.04,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.6308,12.4558,F,0,OP = 0
AA_0616,0.17,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2594,13.7306,F,0,OP = 0
AA_0617,0.65,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,37.09,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18.55,HZ_BR,53.0336,14.0806,F,0,OP = 0
AA_0618,0.18,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,5.08,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.54,HZ_BR,52.2594,13.7306,F,0,OP = 0
AA_0619,0.3,HI < 0.5,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2594,13.7306,F,0,OP = 0
AA_0620,0.16,HI < 0.25,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.2594,13.7306,F,0,OP = 0
AA_0621,0.72,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.9767,14.0672,F,0,OP = 0
AA_0622,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7369,13.66,F,0,OP = 0
AA_0623,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,52.7369,13.66,M,0,OP = 0
AA_0624,0,HI == 0,2018,2018,0,YVT,Eppendorf,1,NA,32.94,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,16.47,HZ_BR,52.6308,12.4558,M,0,OP = 0
AA_0625,0.85,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0706,14.0939,M,0,OP = 0
AA_0626,0.85,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0706,14.0939,M,0,OP = 0
AA_0627,0.88,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0706,14.0939,F,0,OP = 0
AA_0628,0.88,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0706,14.0939,F,0,OP = 0
AA_0629,0.85,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0706,14.0939,M,0,OP = 0
AA_0630,0.75,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0783,14.1414,M,0,OP = 0
AA_0632,0.88,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0706,14.0939,F,0,OP = 0
AA_0633,0.84,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0783,14.1414,F,0,OP = 0
AA_0634,0.74,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,39.04,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19.52,HZ_BR,53.0783,14.1414,M,0,OP = 0
AA_0635,0.74,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,7.61,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,3.81,HZ_BR,53.0783,14.1414,M,0,OP = 0
AA_0636,0.8,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0783,14.1414,M,0,OP = 0
AA_0637,0.76,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0783,14.1414,F,0,OP = 0
AA_0638,0.84,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,37.25,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,18.63,HZ_BR,53.0783,14.1414,F,0,OP = 0
AA_0639,0.7,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1514,13.2144,M,0,OP = 0
AA_0640,0.7,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1514,13.2144,M,0,OP = 0
AA_0641,0.6,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1514,13.2144,M,0,OP = 0
AA_0642,0.74,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,4.23,FALSE,FALSE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,2.12,HZ_BR,53.0783,14.1414,F,0,OP = 0
AA_0643,0.84,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0783,14.1414,F,0,OP = 0
AA_0644,0.84,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,35.61,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,17.81,HZ_BR,53.0783,14.1414,F,0,OP = 0
AA_0645,0.8,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.0783,14.1414,F,0,OP = 0
AA_0647,0.8,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1514,13.2144,F,0,OP = 0
AA_0648,0.86,HI < 1,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1514,13.2144,F,0,OP = 0
AA_0649,0.65,HI < 0.75,2018,2018,0,YVT,Eppendorf,1,NA,0,TRUE,TRUE,0,TRUE,TRUE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,HZ_BR,53.1514,13.2144,M,0,OP = 0
