Mouse_ID,qPCR_Date,Tested_by,Machine,Measurements,Ct_1_Ep,Ct_2_Ep,Ct_3_Ep,Ct_4_Ep,Ct_5_Ep,Ct_6_Ep,Flag_Ct_1_Ep,Flag_Ct_2_Ep,Flag_Ct_3_Ep,Flag_Ct_4_Ep,Flag_Ct_5_Ep,Flag_Ct_6_Ep,Consistent_Ct_Ep,Corrected_Ct_Ep,Ct_mean_Ep,Ct_mean_ABI,Ct_mean,Ct_mean_1_ABI,Ct_mean_2_ABI,Ct_mean_3_ABI,Ct_1_ABI,Ct_2_ABI,Ct_3_ABI,Ct_4_ABI,Ct_5_ABI,Ct_6_ABI,Ct_7_ABI,Ct_8_ABI,Ct_9_ABI
AA_0818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AA_0684,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0685,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0688,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0691,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0692,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0694,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0697,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0699,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0701,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0702,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0705,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0706,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0707,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0708,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0710,3/9/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0711,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0712,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0713,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0716,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0717,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0719,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0723,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0724,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0727,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0728,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0729,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0730,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0731,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0732,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0733,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0734,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0736,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0738,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0742,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0744,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0746,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0747,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0748,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0753,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0754,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0755a,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0756,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0757,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0758,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0760,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0762,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0763,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0766,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0767,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0771,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0773,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0775,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0780,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0784,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0786,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0788,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0799,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0806,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0807,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0811,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0815,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0820,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0823,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0827,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,35.90029083,0,NA,NA,NA,NA,NA,NA
AA_0828,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0830,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0837,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0845,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0848,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0849,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0852,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0854,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0855,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0856,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0857,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
AA_0794,3/10/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.17,31.17,31.17,NA,NA,30.97,30.934,31.598,NA,NA,NA,NA,NA,NA
AA_0752,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.95,31.95,31.95,NA,NA,31.72364445,31.9223838,32.1929885,NA,NA,NA,NA,NA,NA
AA_0750,6/1/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.29,32.29,32.29,NA,NA,32.28970091,32.13209051,32.45941236,NA,NA,NA,NA,NA,NA
AA_0693,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.81,32.81,32.81,NA,NA,32.417,33.011,33.008,NA,NA,NA,NA,NA,NA
AA_0801,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.59,33.59,33.59,NA,NA,33.528,32.932,34.305,NA,NA,NA,NA,NA,NA
AA_0749,5/27/2021,Tes,Quantstudio1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.68,33.68,33.68,NA,NA,34.165,32.311,34.568,NA,NA,NA,NA,NA,NA
AA_0683,5/27/2021,Tes-Tes,Quantstudio1 + Quantstudio1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,NA,NA,NA
AA_0721,5/27/2021,Tes-Tes,Quantstudio1 + Quantstudio1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,35.686,0,0,0,0,NA,NA,NA
AA_0726,5/27/2021,Tes-Tes,Quantstudio1 + Quantstudio1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,37.962,0,0,0,0,0,NA,NA,NA
AA_0737,5/27/2021,Tes-Tes,Quantstudio1 + Quantstudio1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,34.259,0,0,0,0,0,NA,NA,NA
AA_0793,6/18/2021,Tes-Tes,Quantstudio1 + Quantstudio1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.23189459,29.23189459,29.44933333,29.01445584,NA,29.865,28.998,29.485,29.36760249,29.27013169,28.40563334,NA,NA,NA
AA_0714,3/10/2021,Tes-Tes,Quantstudio1 + Quantstudio1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.75569127,36.75569127,36.4,37.11,NA,0,36.77359757,36.0311675,36.85,0,37.368,NA,NA,NA
