"","Mouse_ID","Transect","Sex","Latitude","Longitude","Year","HI","HI_NLoci","HI_Level","Code","UTM_X","UTM_Y","Dist0","Region","mtBamH","YNPAR","X332","X347","Date","Plate","Tested_by","Machine","Measurements","Ct_1_Ep","Ct_2_Ep","Ct_1_Ep_Real_Pred","Ct_2_Ep_Real_Pred","Ct_believable","Ct_Ep_Consistent","believable_Ct_value","Ct_mean","Ct_mean_Ep","Ct_mean_ABI","Ct_mean_1_ABI","Ct_mean_2_ABI","Ct_mean_3_ABI","Ct_1_ABI","Ct_2_ABI","Ct_3_ABI","Ct_4_ABI","Ct_5_ABI","Ct_6_ABI","Ct_mean_2_ABI.1","Ct_7_ABI","Ct_8_ABI","Ct_9_ABI","Ct_mean_3_ABI.1","StDev","Oocyst_Predict","Oocyst_Level","X65","Tsx","Btk","Syap1","CH4.141I14","ABP","CH17.106","Es1","Gpd1","Idh1","Mpi","Np","Sod1","Es1C","Gpd1C","Idh1C","MpiC","NpC","Sod1C","X.68083956","X.1100571637","X.160150056","CH1.3218496","CH1.88355483","CH1.174165495","CH2.78718859","CH2.178792933","CH3.93284352","CH4.26556226","CH4.111202181","CH5.51550602","CH5.139601762","CH6.78506201","CH7.28099419","CH7.119929024","CH8.65270824","CH9.19429660","CH9.116447684","CH10.80265834","CH11.33380600","CH11.114735409","CH12.92508752","CH13.85661595","CH14.68404286","CH15.24396901","CH16.6056050","CH17.10247113","CH18.14214601","CH19.16098801","BW","L","LCd","Spleen","Sperm","Dissociated","Defect","HI_State","Location","mus_caught","Crypto_mus_caught"
"1202","SK3156","HZ_BR","F",52.9228,13.5436,2015,0.16,13,NA,"SCHORF16",402.3286083,5864.548366,-3.361974432,"dom","d","","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dd","dd","dd","dd",NA,NA,NA,"94","100","100","120","100","80","dd","dd","dd","mm","dd","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.42,76.4,94,0.0417,NA,NA,NA,NA,"52.9228,13.5436",5,NA
"1203","SK3157","HZ_BR","F",52.9228,13.5436,2015,0.087,12,NA,"SCHORF16",402.3286083,5864.548366,-3.361974432,"dom","d","","","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dd","dd","dd","dd",NA,NA,NA,"94","100","100","120","100","100","dd","dd","dd","mm","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.72,83,NA,0.0483,NA,NA,NA,NA,"52.9228,13.5436",5,NA
"1204","SK3158","HZ_BR","M",52.9228,13.5436,2015,0.2,14,NA,"SCHORF16",402.3286083,5864.548366,-3.361974432,"dom","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","d","d","d",NA,NA,NA,"100","100","100","120","100","100","mm","dd","dd","mm","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.89,82.2,84.2,0.0229,46.3,14.59,9.442,NA,"52.9228,13.5436",5,NA
"1205","SK3159","HZ_BR","M",52.5689,13.9858,2015,0.9,14,NA,"HOHST1",431.2616018,5824.79908,8.067904603,"mus","d","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","m","m","m",NA,NA,NA,"100","95","125","120","70/100","80","mm","mm","mm","mm","dm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,77.9,72.4,0.0186,23.9,23.2,5.6,NA,"52.5689,13.9858",2,NA
"1206","SK3160","HZ_BR","F",52.7408,14.1611,2015,0.92,13,NA,"NEUM39",443.3650685,5843.767299,22.334745,"mus","d","","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mm","mm","dm","mm",NA,NA,NA,"100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.26,76.3,70.8,0.0208,NA,NA,NA,NA,"52.7408,14.1611",6,NA
"1207","SK3161","HZ_BR","F",52.7408,14.1611,2015,0.96,13,NA,"NEUM39",443.3650685,5843.767299,22.334745,"mus","d","","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mm","mm","mm","mm",NA,NA,NA,"100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3,72.4,65,0.0282,NA,NA,NA,NA,"52.7408,14.1611",6,NA
"1208","SK3162","HZ_BR","F",53.0689,13.4286,2015,0.88,13,NA,"HAMMEL",394.7143781,5881.089358,5.051211822,"mus","d","","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mm","dm","mm","mm",NA,NA,NA,"100","95","100/125","120","90","80","mm","mm","dm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.94,80.1,77.9,0.0368,NA,NA,NA,NA,"53.0689,13.4286",14,NA
"1209","SK3163","HZ_BR","M",52.6053,13.8756,2015,0.95,14,NA,"GIEL68",423.8560429,5828.958491,1.2267614,"mus","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","d","m","m",NA,NA,NA,"100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.59,80.3,60.7,0.0596,21.4,26.67,10.833,NA,"52.6053,13.8756",56,1
"1210","SK3164","HZ_BR","M",52.6053,13.8756,2015,0.8,14,NA,"GIEL68",423.8560429,5828.958491,1.2267614,"mus","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","d","m","m",NA,NA,NA,"100","95","125","120","90/100","100","mm","mm","mm","mm","dm","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.35,81.6,72.2,0.037,31.8,17.26,4.762,NA,"52.6053,13.8756",56,1
"1211","SK3165","HZ_BR","F",52.6053,13.8756,2015,0.88,13,NA,"GIEL68",423.8560429,5828.958491,1.2267614,"mus","m","","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mm","dd","mm","mm",NA,NA,NA,"100","95","100/125","120","90","80","mm","mm","dm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,90.6,77,0.0725,NA,NA,NA,NA,"52.6053,13.8756",56,1
"1212","SK3166","HZ_BR","F",52.6053,13.8756,2015,0.826,12,NA,"GIEL68",423.8560429,5828.958491,1.2267614,"mus","m","","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","dd","mm","mm",NA,NA,NA,"100","95","100/125","120","90/100","80","mm","mm","dm","mm","dm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,82.5,NA,0.0417,NA,NA,NA,NA,"52.6053,13.8756",56,1
"1213","SK3167","HZ_BR","M",52.6053,13.8756,2015,0.9,14,NA,"GIEL68",423.8560429,5828.958491,1.2267614,"mus","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","d","m","m",NA,NA,NA,"100","95/100","125","120","90","80","mm","dm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2,73.8,69.4,0.0231,18.6,21.11,7.778,NA,"52.6053,13.8756",56,1
"1214","SK3168","HZ_BR","F",52.7339,13.6664,2015,0,13,NA,"DANE22",409.954492,5843.50381,-10.69188933,"dom","d","","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dd","dd","dd","dd",NA,NA,NA,"94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.4,89.5,91.5,0.0508,NA,NA,NA,"pure Mmd","52.7339,13.6664",27,NA
"1215","SK3169","HZ_BR","F",52.7339,13.6664,2015,0,13,NA,"DANE22",409.954492,5843.50381,-10.69188933,"dom","d","","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dd","dd","dd","dd",NA,NA,NA,"94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.66,83.7,85.2,0.0483,NA,NA,NA,"pure Mmd","52.7339,13.6664",27,NA
"1216","SK3170","HZ_BR","F",52.7339,13.6664,2015,0.08,13,NA,"DANE22",409.954492,5843.50381,-10.69188933,"dom","d","","dd","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dd","dd","dd","dd",NA,NA,NA,"94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3,84.8,83.3,0.0416,NA,NA,NA,NA,"52.7339,13.6664",27,NA
"1217","SK3171","HZ_BR","F",52.9156,13.4636,2015,0.08,13,NA,"LIEB38",396.6940391,5863.986856,-7.2547358,"dom","d","","dd","dm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dd","dd","dd","dd",NA,NA,NA,"94","95/100","100","100","100","100","dd","dm","dd","dd","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.92,62.3,73.7,0.012,NA,NA,NA,NA,"52.9156,13.4636",14,NA
"1218","SK3172","HZ_BR","F",52.9008,13.1972,2015,0,13,NA,"NEULO9",378.7417372,5862.757209,-19.21498205,"dom","d","","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dd","dd","dd","dd",NA,NA,NA,"94","100","100","100","100","100","dd","dd","dd","dd","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.94,86.7,89.2,0.0406,NA,NA,NA,"pure Mmd","52.9008,13.1972",16,NA
"1219","SK3173","HZ_BR","M",53.145,13.3775,2015,0.5,11,NA,"DENS12",391.4826245,5889.630358,9.823365645,"mus","d","m","","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","d","","m",NA,NA,NA,"100","100","125","120","100","100","mm","dd","mm","mm","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.12,78.9,73.8,0.042,27.4,24.31,9,NA,"53.145,13.3775",3,NA
"1220","Sk3173",NA,"M",53.145,13.3775,2015,0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53.145,13.3775",3,NA
"1221","SK3175","HZ_BR","F",52.9008,13.1972,2015,0.08,13,NA,"NEULO9",378.7417372,5862.757209,-19.21498205,"dom","d","","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dd","dd","dd","dd",NA,NA,NA,"94/100","100","100","100/120","100","100","dm","dd","dd","dm","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.52,83.2,83.6,0.031,NA,NA,NA,NA,"52.9008,13.1972",16,NA
"1222","SK3176","HZ_BR","F",52.6378,14.1833,2015,0.84,13,NA,"GOTTES",444.7338857,5832.293074,22.31739724,"mus","d","","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mm","mm","mm","mm",NA,NA,NA,"94","95","125","120","70/100","80","dd","mm","mm","mm","dm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.81,81.3,74.9,0.0381,NA,NA,NA,NA,"52.6378,14.1833",6,NA
"1223","SK3177","HZ_BR","F",52.6378,14.1833,2015,0.88,13,NA,"GOTTES",444.7338857,5832.293074,22.31739724,"mus","d","","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mm","mm","mm","mm",NA,NA,NA,"100","95","125/155","120","100","80","mm","mm","mm","mm","dd","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.85,75,73,0.0249,NA,NA,NA,NA,"52.6378,14.1833",6,NA
"1224","SK3178","HZ_BR","M",53.1267,13.8433,2015,0.9,14,NA,"STEG1",422.6023353,5886.990026,26.78637837,"mus","m","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","d","m","m",NA,NA,NA,"100","95/100","125","120","90","80","mm","dm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.23,83,73.8,0.0355,27.5,15.04,9.774,NA,"53.1267,13.8433",16,NA
"1225","SK3179","HZ_BR","M",53.0039,13.9703,2015,0.6,14,NA,"STERNF2",430.9037,5873.2,22.74091,"mus","d","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","d","m","m",NA,NA,NA,"100","95","100/125","100","100","80","mm","mm","dm","dd","dd","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1,79.5,70.3,0.0303,27.1,15.33,8.667,NA,"53.0039,13.9703",5,NA
"1226","SK3180","HZ_BR","F",53.0039,13.9703,2015,0.76,13,NA,"STERNF2",430.9037,5873.2,22.74091,"mus","d","","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mm","dd","mm","mm",NA,NA,NA,"100","95","125","100","90/100","80","mm","mm","mm","dd","dm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.6,88.6,76.6,0.0285,NA,NA,NA,NA,"53.0039,13.9703",5,NA
"1227","SK3181","HZ_BR","M",53.0203,14.0356,2015,0.85,14,NA,"DOBB8",435.3099594,5874.963674,27.40901315,"mus","d","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","d","m","m",NA,NA,NA,"100","95","125","120","90/100","80","mm","mm","mm","mm","dm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.79,73.3,61.7,0.076,2.8,40,10,NA,"53.0203,14.0356",6,NA
"1228","SK3182","HZ_BR","M",53.0039,13.9703,2015,0.9,14,NA,"STERNF2",430.9037,5873.2,22.74091,"mus","d","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","d","m","m",NA,NA,NA,"100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.55,82.3,74.3,0.0238,31.6,15.38,11.243,NA,"53.0039,13.9703",5,NA
"1229","SK3183","HZ_BR","M",52.8875,13.8119,2015,0.7,14,NA,"BRITZ2",420.0606233,5860.416936,6.800906767,"mus","d","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","d","m","m",NA,NA,NA,"100","95","125","100/120","90/100","100","mm","mm","mm","dm","dm","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.34,80.8,74.9,0.0172,21.5,20,8.571,NA,"52.8875,13.8119",5,NA
"1230","SK3184","HZ_BR","M",52.8925,13.1278,2015,0.2,14,NA,"LINDE53",374.0501951,5861.953484,-22.72176582,"dom","d","d","d","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","d","d","d",NA,NA,NA,"94/100","100","100","100/120","100","80","dm","dd","dd","dm","dd","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.88,78.2,75.3,0.0248,16.8,17.05,5.7,NA,"52.8925,13.1278",2,NA
"1231","SK3185","HZ_BR","M",52.8875,13.8119,2015,0.75,14,NA,"BRITZ2",420.0606233,5860.416936,6.800906767,"mus","d","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","d","m","m",NA,NA,NA,"94/100","95","125","120","90/100","80/100","dm","mm","mm","mm","dm","dm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.66,68,63.2,0.025,11.4,25.42,10.169,NA,"52.8875,13.8119",5,NA
"1232","SK3186","HZ_BR","M",53.0039,13.9703,2015,0.9,14,NA,"STERNF2",430.9037,5873.2,22.74091,"mus","d","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","d","m","m",NA,NA,NA,"100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.35,86.6,79.4,0.0298,38,30.22,4.4,NA,"53.0039,13.9703",5,NA
"1233","SK3187","HZ_BR","M",52.3989,13.7581,2015,0.15,14,NA,"ERKNKI",415.5044525,5806.132078,-9.784436396,"dom","d","d","m","d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"d","d","d","d",NA,NA,NA,"94","100","125","100","100","100","dd","dd","mm","dd","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.82,86.8,91.2,0.0368,22,29.2,12.4,NA,"52.3989,13.7581",3,NA
"1234","SK3188","HZ_BR","F",53.2531,13.3067,2015,0.88,13,NA,"RUTE41",387.0323244,5901.764176,16.68867777,"mus","d","","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mm","dd","mm","mm",NA,NA,NA,"100","95","125","120","70/90","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.39,86,80.2,0.022,NA,NA,NA,NA,"53.2531,13.3067",7,NA
"1235","SK3189","HZ_BR","M",53.2903,13.3306,2015,0.9,14,NA,"TRIEP30",388.7233,5905.865,20.96433,"mus","d","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","d","m","m",NA,NA,NA,"100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.02,80,78.6,0.0176,27.9,13.53,3,NA,"53.2903,13.3306",2,NA
"1236","SK3190","HZ_BR","M",53.2522,13.3047,2015,0.9,14,NA,"RUTERE",386.8965322,5901.667229,16.52893508,"mus","d","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","d","m","m",NA,NA,NA,"100","95","125","120","90","80","mm","mm","mm","mm","mm","mm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.83,75.8,73.6,0.0165,35.8,9.63,8,NA,"53.2522,13.3047",19,2
"1237","SK3191","HZ_BR","M",53.2242,13.3122,2015,0.55,14,NA,"LYCHER6",387.3233383,5898.540877,14.31945584,"mus","d","m","m","m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"m","d","m","m",NA,NA,NA,"94","95/100","125","120","100","100","dd","dm","mm","mm","dd","dd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.05,75.8,79.7,0.025,13.1,15.15,18.2,NA,"53.2242,13.3122",4,NA
