# File Name: Plate 1 noQuench.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-03-08 01:14:55 PM UTC
# Run End Date/Time: 2021-03-08 02:16:07 PM UTC
# Run Duration: 61 minutes 11 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-03-09 02:01:55 PM UTC
# Software Name and Version: Design & Analysis Software v2.5.0
# Plugin Name and Version: Primary Analysis v1.5.0, Standard Curve v1.5.0
# Exported By: guest
# Exported On: 2021-03-09 02:03:59 PM UTC
"Well","Well Position","Cycle Number","FAM","ROX"
"15","B3","13","164764.44","131658.22"
"15","B3","14","164973.67","131830.62"
"15","B3","15","165385.27","131894.9"
"15","B3","16","166034.4","131775.42"
"15","B3","17","165996.75","131685.34"
"15","B3","18","166506.77","131594.62"
"15","B3","19","169023.19","131770.55"
"15","B3","20","172387.39","131887.44"
"15","B3","21","177519.12","131807.86"
"15","B3","22","187484.48","131914.3"
"15","B3","23","204912.17","132076.83"
"15","B3","24","231555.11","132288.14"
"15","B3","25","269405.53","132172.78"
"15","B3","26","315441.16","132051.06"
"15","B3","27","365261.06","132207.45"
"15","B3","28","416249.22","132114.69"
"15","B3","29","465667.1","131858.81"
"15","B3","30","510874.8","131714.08"
"15","B3","31","551043.4","131850.53"
"15","B3","32","584890.3","131979.81"
"15","B3","33","613791.6","132039.84"
"15","B3","34","636246.8","131945.8"
"15","B3","35","652627.2","132001.8"
"15","B3","36","666092.94","131964.28"
"15","B3","37","675314.0","131917.6"
"15","B3","38","682375.9","131850.67"
"15","B3","39","687277.06","132057.62"
"15","B3","40","689050.7","131981.31"
"16","B4","1","134811.84","125903.11"
"16","B4","2","135309.44","126049.41"
"16","B4","3","136249.17","126489.695"
"16","B4","4","137488.0","126815.24"
"16","B4","5","137992.83","126866.71"
"16","B4","6","138054.48","127126.086"
"16","B4","7","138534.86","127149.04"
"16","B4","8","138835.25","127150.33"
"16","B4","9","138598.73","127148.766"
"16","B4","10","138570.52","127506.61"
"16","B4","11","139326.11","127689.75"
"16","B4","12","139478.61","127586.39"
