# File Name: Plate_6.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 1 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 2721220100840
# Instrument Serial Number: 2721220100840
# Heated Cover Serial Number: 
# Block Serial Number: 
# Run Start Date/Time: 2021-06-01 09:31:37 AM UTC
# Run End Date/Time: 2021-06-01 10:38:58 AM UTC
# Run Duration: 67 minutes 21 seconds
# Sample Volume: 20.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Melt Stage Number: 3
# Quantification Cycle Method: CT
# Analysis Date/Time: 2021-06-01 10:39:54 AM UTC
# Software Name and Version: Design & Analysis Software v2.5.1
# Plugin Name and Version: Primary Analysis v1.6.0, Standard Curve v1.5.1
# Exported By: guest
# Exported On: 2021-06-01 10:42:33 AM UTC
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"6","A6","18","Unknown","0.19298917055130005","0.0032507089916537285","AA_0746 R","false"
"6","A6","19","Unknown","0.199434295296669","0.00922996942580962","AA_0746 R","false"
"6","A6","20","Unknown","0.199296772480011","0.008626582297938534","AA_0746 R","false"
"6","A6","21","Unknown","0.197459414601326","0.006323360108040472","AA_0746 R","false"
"6","A6","22","Unknown","0.19540944695472717","0.00380752815022859","AA_0746 R","false"
"6","A6","23","Unknown","0.19040006399154663","-0.0016677191241650175","AA_0746 R","false"
"6","A6","24","Unknown","0.18922440707683563","-0.003309240350089054","AA_0746 R","false"
"6","A6","25","Unknown","0.19343936443328857","4.398526951508224E-4","AA_0746 R","false"
"6","A6","26","Unknown","0.1996079385280609","0.006142562478710096","AA_0746 R","false"
"6","A6","27","Unknown","0.1962888091802597","0.0023575688196958216","AA_0746 R","false"
"6","A6","28","Unknown","0.19524000585079193","8.429011790149826E-4","AA_0746 R","false"
"6","A6","29","Unknown","0.1983736902475357","0.0035107212645456914","AA_0746 R","false"
"6","A6","30","Unknown","0.19864672422409058","0.0033178909298874964","AA_0746 R","false"
"6","A6","31","Unknown","0.19215287268161774","-0.0036418249237983808","AA_0746 R","false"
"6","A6","32","Unknown","0.19138464331626892","-0.004875918600360262","AA_0746 R","false"
"6","A6","33","Unknown","0.19690978527069092","1.8335904284866913E-4","AA_0746 R","false"
"6","A6","34","Unknown","0.19439810514450073","-0.002794185394554582","AA_0746 R","false"
"6","A6","35","Unknown","0.19389158487319946","-0.003766569977068917","AA_0746 R","false"
"6","A6","36","Unknown","0.198197141289711","7.312212822955291E-5","AA_0746 R","false"
"6","A6","37","Unknown","0.19709733128547668","-0.0014925521872177988","AA_0746 R","false"
"6","A6","38","Unknown","0.19641375541687012","-0.002641992367037432","AA_0746 R","false"
"6","A6","39","Unknown","0.19882832467556","-6.93287419560617E-4","AA_0746 R","false"
"6","A6","40","Unknown","0.198597252368927","-0.0013902240374066782","AA_0746 R","false"
"7","A7","1","Unknown","0.04056878387928009","-0.0054738497288236146","AA_0766 R","false"
"7","A7","2","Unknown","0.042310427874326706","-0.003985423829641426","AA_0766 R","false"
"7","A7","3","Unknown","0.041802845895290375","-0.004746223904542191","AA_0766 R","false"
"7","A7","4","Unknown","0.04275274649262428","-0.00404954140307271","AA_0766 R","false"
"7","A7","5","Unknown","0.04985710605978966","0.0028016000682282304","AA_0766 R","false"
"7","A7","6","Unknown","0.05266755819320679","0.005358834105780926","AA_0766 R","false"
"7","A7","7","Unknown","0.05204741284251213","0.004485470659221843","AA_0766 R","false"
"7","A7","8","Unknown","0.050558872520923615","0.0027437122417688924","AA_0766 R","false"
"7","A7","9","Unknown","0.04810282588005066","3.444750503151016E-5","AA_0766 R","false"
"7","A7","10","Unknown","0.04779572784900665","-5.258686218769301E-4","AA_0766 R","false"
"7","A7","11","Unknown","0.049817346036434174","0.0012425314696861566","AA_0766 R","false"
"7","A7","12","Unknown","0.04712577536702156","-0.0017022572955908834","AA_0766 R","false"
"7","A7","13","Unknown","0.04642431065440178","-0.002656940104075099","AA_0766 R","false"
"7","A7","14","Unknown","0.04880363494157791","-5.308339127633935E-4","AA_0766 R","false"
"7","A7","15","Unknown","0.04916442185640335","-4.23265093802388E-4","AA_0766 R","false"
"7","A7","16","Unknown","0.049739524722099304","-1.0138032397086856E-4","AA_0766 R","false"
"7","A7","17","Unknown","0.04715970531105995","-0.002934417830874648","AA_0766 R","false"
"7","A7","18","Unknown","0.04697307199239731","-0.0033742692454017255","AA_0766 R","false"
"7","A7","19","Unknown","0.05097375810146332","3.7319876779985715E-4","AA_0766 R","false"
"7","A7","20","Unknown","0.05135175585746765","4.979784279397567E-4","AA_0766 R","false"
"7","A7","21","Unknown","0.05100569874048233","-1.0129678490999829E-4","AA_0766 R","false"
"7","A7","22","Unknown","0.05077679455280304","-5.834190684537161E-4","AA_0766 R","false"
"7","A7","23","Unknown","0.05253931134939194","9.258796322707477E-4","AA_0766 R","false"
"7","A7","24","Unknown","0.052799031138420105","9.323813254344815E-4","AA_0766 R","false"
"7","A7","25","Unknown","0.05449105054140091","0.002371182632550859","AA_0766 R","false"
"7","A7","26","Unknown","0.05466719716787338","0.002294111163158898","AA_0766 R","false"
"7","A7","27","Unknown","0.054911546409130096","0.002285242308551185","AA_0766 R","false"
"7","A7","28","Unknown","0.0544394925236702","0.001559970327226851","AA_0766 R","false"
"7","A7","29","Unknown","0.05489134415984154","0.001758603867533765","AA_0766 R","false"
"7","A7","30","Unknown","0.05334842950105667","-3.7528887115535216E-5","AA_0766 R","false"
"7","A7","31","Unknown","0.04925309121608734","-0.004386085267949299","AA_0766 R","false"
"7","A7","32","Unknown","0.048283569514751434","-0.005608825065149633","AA_0766 R","false"
"7","A7","33","Unknown","0.05073331668972969","-0.003412295986035811","AA_0766 R","false"
"7","A7","34","Unknown","0.051701780408620834","-0.002697050363009101","AA_0766 R","false"
